day,campaign_network,adgroup_network,creative_network,cost,network_impressions,network_clicks,installs,iniciou cadastro_events,registro completo sms_events,usuário tem benefício inss_events,usuário é servidor govba_events,usuário é servidor govsp_events,usuário é servidor prefsp_events,usuário é servidor govmt_events,usuário é lead_events,aceitar oferta_events,proposta paga_events,primeira compra_events,primeira compra govba_events,primeira compra govsp_events,primeira compra govmt_events,primeira compra prefsp_events,primeira compra inss_events,recompra_events,all_revenue
2023-08-12,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_divida-cartao_cartao-bola-de-neve_v1_app_usar-app_0_0,"4,83",1076,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_cold_and,lista_base-unificada-ba_187k_0_br_18-65_auto_servba,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"4,79",228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_divida-cartao_cartao-bola-de-neve_v1_app_usar-app_0_0,"4,78",947,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"4,78",225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_tk_app_conversao_cold_and,lal_servidor-estadual_3k_1_sp-ba-mt_18-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"4,76",672,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_dinheiro-extra-carro_menores-taxas_v1_app_usar-app_0_0,"4,61",736,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lista_pm-govmt_2k_0_br_18-65_auto_serv,story_vid_baixe-app_solano_indicacao-capitao-pm_v4_app_compare-taxa_original_c-leg,"4,59",49,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_gg_app_conversao_cold_and,aberto_0_0_0_br_18-65_auto-gg_lead,0_0_0_0_0_0_0_0_0_0,"4,5882",779,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"4,57",262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"4,52",255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"4,46",202,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"4,44",182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"332,95"
2023-08-12,govba_geral_fb_app_conversao_cold_and,lista_pm-govba_78k_0_ba_18-65_outo_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"4,44",205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"4,36",184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"4,35",233,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_dinheiro-extra-carro_menores-taxas_v1_app_usar-app_0_0,"4,34",556,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"4,33",204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lal_usuario-e-servidor-180d_0_0_ba_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"4,32",252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_600k_2_br_25-65_auto_lead,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"4,31",237,9,5,6,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_divida-cartao_cartao-bola-de-neve_v1_app_usar-app_0_0,"4,28",819,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"4,22",245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_600k_2_br_25-65_auto_lead,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"4,21",188,6,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govba_geral_fb_app_conversao_cold_and,lista_base-unificada-ba_187k_0_br_18-65_auto_servba,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"4,14",181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"4,14",209,3,1,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_gg_site_trafego_hot_and-ios,interesse_dinamico-site_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"4,13",35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"4,01",173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_dividas_menores-taxas_v1_app_usar-app_0_0,"4,01",563,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,all_geral_tk_app_conversao_cold_and,aberto_0_0_0_sp-ba-mt_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,99",779,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"3,98",142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,96",223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"3,91",142,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,9",244,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,89",198,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,87",172,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"3,86",260,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_gg_app_conversao_cold_and,aberto_0_0_0_mt_18-65_auto-gg_serv,0_0_0_0_0_0_0_0_0_0,"3,8528",228,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"3,81",245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govba_geral_fb_app_conversao_cold_and,lal_usuario-e-servidor-180d_0_0_ba_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"3,75",362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_cold_and,lal_usuario-e-servidor-180d_0_0_ba_18-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"3,72",190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lal_usuario-e-servidor-180d_0_0_ba_18-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"3,72",225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_dinheiro-extra-carro_menores-taxas_v1_app_usar-app_0_0,"3,71",574,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,67",181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_dividas_menores-taxas_v1_app_usar-app_0_0,"3,65",351,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,64",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_baixe-app_sturaro_app-milagroso-reduza-taxas_v3_app_orientador_original_c-leg,"3,63",196,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_gg_app_conversao_cold_and,aberto_0_0_0_br_18-65_auto-gg_lead,0_0_0_0_0_0_0_0_0_0,"3,6043",649,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"3,59",217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_pm-govmt_2k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"3,57",205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_pm-govmt_2k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"3,52",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"3,45",357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"3,45",143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_cold_and,lal_usuario-e-servidor-180d_0_0_ba_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"3,42",257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,institucional_vid_port_peu-servidor-prefsp_reduza-juros_v1_app_baixe-o-app_original_c-leg,"3,31",156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_gg_app_conversao_cold_and,aberto_0_0_0_mt_18-65_auto-gg_serv,0_0_0_0_0_0_0_0_0_0,"3,2859",172,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,27",171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"3,23",118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,aberto_0_0_0_sp-ba-mt_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"3,22",570,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,21",155,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,21",173,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_33k_0_sp_21-64_auto_lead,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"3,2",161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"571,9"
2023-08-12,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"3,19",308,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"3,17",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,16",1390,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"3,13",168,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,13",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"3,12",201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"3,09",220,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"3,08",151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,all_geral_tk_app_conversao_cold_and,lista_servidores-estados_184k_0_br_18-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"3,04",299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,aberto_0_0_0_sp_22-65_auto_servsp,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_s-leg,"2,99",267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"2,91",138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_pm-govmt_2k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"2,89",146,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"2,88",193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"2,88",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,82",167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,81",139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"2,81",243,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"2,8",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_cold_and,engajamento_envolvimento-paginasrelacionadas_0_0_ba_22-65_auto_servba,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,78",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"2,78",128,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,aberto_0_0_0_sp_22-65_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"2,78",327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"2,77",147,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"2,75",143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,75",162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,68",165,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"2,66",157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,63",138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"2,57",97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,all_geral_tk_app_conversao_cold_and,lal_servidores-estados_184k_1_sp-ba-mt_22-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"2,55",483,4,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"2,52",121,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"2,5",201,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"2,48",68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"2,48",269,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
